Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
MEDP,"Medpace Holdings, Inc.",1.12797929,1.12797929,0.78906851,1.2881015,14.22028353,8.14438525,4.2106101,33.23665598,20.1146789,438.01109513,Commercial Services
ROIC,Retail Opportunity Investments Corp.,1.11259457,1.11259457,0.88888889,1.06856634,-3.81355932,-8.31987076,-22.0467033,-11.11981206,-21.83195592,-32.95924395,Finance
EA,Electronic Arts Inc.,-0.35790981,-0.35790981,-0.15112949,-0.15112949,-1.49874451,4.26079734,-9.26635345,-0.71970895,-1.73776908,28.27508686,Technology Services
APP,Applovin Corporation,0.67754425,0.67754425,0.04120879,0.73305671,-3.10005322,-8.87137137,18.49983729,114.71108491,99.20678337,-47.97857143,Technology Services
AOMR,"Angel Oak Mortgage REIT, Inc.",-0.24539877,-0.24539877,0,0,1.625,-4.68933177,-13.32622601,6.97368421,-17.46192893,-56.64,Finance
RYN,Rayonier Inc. REIT,0.91451292,0.91451292,0.71428571,0.91451292,-0.47058824,-10.82220661,-22.50381679,-18.49710983,-24.84453657,-18.23453608,Finance
MCHP,Microchip Technology Incorporated,2.8855582,2.8855582,1.19966906,2.81591482,-2.6141189,-5.97053171,-20.06317395,1.80330143,16.6772655,135.94277447,Electronic Technology
CRVL,CorVel Corp.,0.69354588,0.69354588,0,0.29384473,-2.16735392,-1.06788711,-5.75954272,-3.44433967,20.38240208,265.83301993,Finance
INDI,"indie Semiconductor, Inc.",2.01612903,2.01612903,2.01612903,2.01612903,-5.24344569,-19.68253968,-45,-34.11458333,-33.50854139,-48.23529412,Electronic Technology
IT,"Gartner, Inc.",0.22011156,0.22011156,0.18990203,0.21708979,-4.69663952,-3.26824016,-6.45351946,10.3555895,11.98409757,132.49860101,Technology Services
PVL,Permianville Royalty Trust Trust,0,0,0,0,-0.44444444,-11.81102362,-25.08361204,-15.47169811,-41.66666667,-21.40350877,Miscellaneous
TKO,"TKO Group Holdings, Inc.",0.60394151,0.60394151,-0.05683971,0.61673449,1.48133898,-5.87080657,-24.71455756,-25.96837575,0.6935607,1.99149265,Consumer Services
HEP,"Holly Energy Partners, L.P.",-0.42857143,-0.42857143,0,-0.42857143,-3.46260388,-4.78142077,11.22340426,28.125,12.11796247,-32.95928182,Industrial Services
MRK,"Merck & Company, Inc.",-0.62463824,-0.62463824,-0.03879728,-0.55003377,0.3798578,0.10684798,-2.24793702,-9.8810773,4.85298606,61.46275164,Health Technology
SASI,"Sigma Additive Solutions, Inc.",-3.598,-3.598,-2.22920892,-4.36309524,-0.20496894,57.51960784,14.22037915,-44.08236659,-65.57071429,-98.14611538,Technology Services
ABBV,AbbVie Inc.,-0.69511356,-0.69511356,-0.39348336,-0.66776814,-1.32667715,-3.20005367,-3.75533618,-2.48699061,-4.45003642,79.46517413,Health Technology
AMPL,"Amplitude, Inc.",1.18577075,1.18577075,1.38613861,1.48662042,-0.7751938,-11.49524633,-7.99640611,-11.11111111,-35.27180784,-79.52,Technology Services
CMTG,"Claros Mortgage Trust, Inc.",1.17762512,1.17762512,0.38948393,1.17762512,-3.91425909,-6.94945848,-16.45056726,-13.86800334,-32.34908136,-36.12143742,Finance
MLNK,"MeridianLink, Inc.",0.06038647,0.06038647,-0.65947242,0,-0.89712919,-2.87221571,-24.92070684,11.65768194,-4.44059977,-31.67010309,Technology Services
NTNX,"Nutanix, Inc.",1.35212069,1.35212069,0.60751625,1.32327832,-0.79409306,2.07855505,18.32834829,49.8526936,34.43458561,-5.93130779,Technology Services
EPR,EPR Properties,0.76411141,0.76411141,0.68965517,0.81381011,-0.34129693,-1.58883004,-7.44849445,-2.01342282,6.18181818,-40.16393443,Finance
MSGS,Madison Square Garden Sports Corp.,0.20941782,0.20941782,0,0.17345535,-3.02819756,-5.00283607,-17.49753695,-16.61438885,8.46447769,-14.50468631,Consumer Services
IRT,"Independence Realty Trust, Inc.",0.85139319,0.85139319,0.30792918,0.85139319,-1.13808801,-7.39161336,-23.62250879,-21.03030303,-20.6455542,32.68839104,Finance
ON,ON Semiconductor Corporation,3.60354811,3.60354811,1.58873988,3.60399211,-0.87822704,-9.53738569,-18.91513983,20.17293126,29.2223759,461.69004676,Electronic Technology
FAST,Fastenal Company,0.57803468,0.57803468,0.420021,0.52557814,-0.39923624,5.01464129,-1.21373849,6.16096207,21.67090755,133.34688898,Distribution Services
VRE,"Veris Residential, Inc.",-3.37698139,-3.37698139,-1.33708656,-3.57634113,-12.53898939,-15.03030303,-23.84573601,-13.02729529,-9.8392283,-30.62840178,Finance
TDW,Tidewater Inc.,-1.37056866,-1.37056866,-0.56484318,-1.37056866,-3.20533939,-4.09061489,16.21960784,54.07504521,116.87177856,151.43046846,Transportation
COUR,"Coursera, Inc.",0.52023121,0.52023121,0.63657407,0.52023121,-2.52242152,-6.95559123,14.89924017,52.27670753,41.95918367,-61.78021978,Technology Services
VCYT,"Veracyte, Inc.",3.41023069,3.41023069,1.39095877,2.30576441,-2.48447205,-8.59829825,-26.37085137,-7.47960109,16.82884946,113.71727749,Health Technology
PLNT,"Planet Fitness, Inc.",0.66091426,0.66091426,0.21933833,0.66091426,3.14145974,11.48840992,-16.82342233,-33.10967427,-10.1147541,19.7946253,Consumer Services
ALCO,"Alico, Inc.",-0.37831021,-0.37831021,0,-0.33641716,-1.57807309,-5.04807692,-7.74620475,-0.06325111,-19.46992864,-29.12679426,Process Industries
OCSL,Oaktree Specialty Lending Corporation,0.26539278,0.26539278,0.10598834,0.26539278,-0.05291005,-6.11332008,-7.12881023,0.15906681,-5.45545546,44.08848207,Finance
RKT,"Rocket Companies, Inc.",0.48476454,0.48476454,0.97357441,0.69348128,-0.68399453,-11.24694377,-31.44475921,-16.93363844,6.92194404,-59.66666667,Finance
PG,Procter & Gamble Company (The),-0.33198327,-0.33198327,-0.62562066,-0.32868526,1.38804458,2.91032497,-2.94517005,-3.94816829,14.89092997,70.3609125,Consumer Non-Durables
KSCP,"Knightscope, Inc.",1.02551282,1.02551282,-1.04244631,0.38203822,-12.44455556,-0.61811073,-48.15796053,29.18016393,-69.92370229,-94.54294321,Producer Manufacturing
AMPH,"Amphastar Pharmaceuticals, Inc.",0.83203905,0.83203905,0.67567568,0.85441633,2.14654979,-1.18504023,-25.87669222,26.48204843,52.34663091,156.60643704,Health Technology
WH,"Wyndham Hotels & Resorts, Inc.",1.54392677,1.54392677,0.66368685,1.55780268,0.89600869,6.87374173,-2.82426778,11.55809066,2.10193708,61.35475467,Consumer Services
COO,"The Cooper Companies, Inc.",-0.59302952,-0.59302952,-0.26726058,-0.55834021,-3.39322588,-1.43077262,-20.22700667,-17.11792702,17.28653745,25.67556732,Health Technology
SLRC,SLR Investment Corp.,0.64470918,0.64470918,-0.12517385,0.57422969,-1.35989011,-6.67966212,-4.88741722,0.71528752,5.37050624,-29.66699314,Finance
SHEN,Shenandoah Telecommunications Co,-0.91130012,-0.91130012,-1.39056832,-0.91130012,11.50865998,18.70451237,29.92565056,22.69307924,22.325,-32.95423404,Communications
PINE,"Alpine Income Property Trust, Inc.",0.83333333,0.83333333,0,0.69348128,0.62370062,-11.24694377,-14.58823529,-9.47630923,-20.43835616,-23.57894737,Finance
VICR,Vicor Corporation,3.6838066,3.6838066,4.04889228,4.63508323,-21.08922364,-30.61640346,-57.1203694,-4.59957973,-24.10846954,13.46848098,Electronic Technology
STZ,"Constellation Brands, Inc.",0.23928556,0.23928556,-0.2126845,0.24356893,1.82299579,-6.66056579,-13.80754675,3.00329308,-2.03783355,10.69743299,Consumer Non-Durables
MFIC,MidCap Financial Investment Corporation,0.31545741,0.31545741,0.07911392,-0.19723866,-1.78571429,-8,-6.36565507,13.96396396,14.3761302,-16.33597884,Finance
RVTY,"Revvity, Inc.",-0.28084253,-0.28084253,0,-0.2708396,-2.2130422,-10.1897019,-22.97203068,-22.80456557,-27.10074791,20.08696703,Health Technology
PSTL,"Postal Realty Trust, Inc.",0.75757576,0.75757576,0,0.75757576,-0.29985007,-1.48148148,-11.56914894,-12.5,-14.68890314,-21.9941349,Finance
A,"Agilent Technologies, Inc.",0.58027079,0.58027079,0.29477143,0.36266925,-4.99404925,-7.19459846,-18.44793713,-22.23679281,-22.80368965,68.76727923,Health Technology
RLI,RLI Corp.,0,0,-0.29433407,-0.00737953,2.21015313,-0.28699684,-1.81870879,-3.66157128,8.92282958,92.03514739,Finance
BBDC,"Barings BDC, Inc.",-0.4587156,-0.4587156,0,-0.57273769,-1.80995475,-2.58136925,4.70446321,15.73333333,-1.13895216,-13.54581673,Finance
PLUG,"Plug Power, Inc.",3.41940658,3.41940658,2.22929936,3.21543408,5.24590164,-15.52631579,-46.05042017,-28.34821429,-61.39506915,239.68253968,Electronic Technology
NMFC,New Mountain Finance Corporation,0.324412,0.324412,0.48740861,0.40584416,-1.35566188,-4.47876448,-3.66043614,4.47635135,-1.5910899,-4.69953775,Finance
CCOI,"Cogent Communications Holdings, Inc.",-0.14014326,-0.14014326,-0.80205575,-0.80205575,1.39286851,2.89983845,3.13309585,-7.71515503,24.23444509,23.94434715,Communications
ATRC,"AtriCure, Inc.",-0.02912056,-0.02912056,-0.55040556,0,-3.45894263,-21.62100457,-37.63851045,-19.22352941,-12.10957501,18.37931034,Health Technology
TSLX,"Sixth Street Specialty Lending, Inc.",0.63051375,0.63051375,0.47409326,0.6827622,-0.65829918,-5.12964775,-2.45724346,6.60527763,7.25387168,-1.615931,Finance
UE,Urban Edge Properties,1.1026878,1.1026878,0.53045859,1.29310345,-0.96089009,-3.75163827,-13.14311059,3.07017544,3.07017544,-25.9702621,Finance
AKAM,"Akamai Technologies, Inc.",0.71608187,0.71608187,0.18877254,0.71608187,-0.65881561,-3.00854139,8.95687474,27.25948276,19.13154254,64.36249404,Technology Services
AAON,"AAON, Inc.",1.58358321,1.58358321,0.00922509,1.62167229,1.94658642,-4.68612625,-19.46566984,-17.8297535,32.42257158,149.18008008,Producer Manufacturing
STR,Sitio Royalties Corp.,-0.85192698,-0.85192698,-0.1225991,-0.77141697,-1.05263158,0.95002065,-10.18008085,-2.35717139,-12.11794319,-37.7166157,Miscellaneous
ITW,Illinois Tool Works Inc.,1.22517581,1.22517581,0.90368085,1.2966323,2.3886205,-0.61221831,-10.97888228,-4.98132005,10.03220689,89.37701663,Producer Manufacturing
PEAK,"Healthpeak Properties, Inc.",1.40243902,1.40243902,0.60496068,1.40243902,0.06016847,-9.42265795,-25.42600897,-23.11604253,-27.97747943,-52.14388489,Finance
ISSC,"Innovative Solutions and Support, Inc.",-1.11265647,-1.11265647,0,-1.11265647,-1.38696255,-6.44736842,-10,16.17647059,-22.29508197,190.20408163,Electronic Technology
HRZN,Horizon Technology Finance Corporation,0.72202166,0.72202166,0.90415913,0.81300813,-3.20901995,-6.06060606,-14.5482389,-7.1547421,-1.93321617,8.87804878,Miscellaneous
RBC,RBC Bearings Incorporated,0.47210495,0.47210495,0,0.47210495,-1.75337358,-5.46704822,-0.22989542,-1.23605533,-9.80847596,57.18343868,Producer Manufacturing
REFI,"Chicago Atlantic Real Estate Finance, Inc.",-0.13956734,-0.13956734,0,-0.0698324,-1.37835975,-2.78532609,-6.1023622,2.50716332,-2.71923861,-12.74390244,Finance
MMC,"Marsh & McLennan Companies, Inc.",0.8603346,0.8603346,0.48792067,0.8603346,1.51063036,0.10772465,-0.08129655,6.0836396,23.84125333,141.97256446,Finance
NSSC,"NAPCO Security Technologies, Inc.",-0.45708481,-0.45708481,0.30706244,-0.50761421,-2,-11.91011236,-45.72140681,-37.07865169,-28.28393707,183.23699422,Commercial Services
IAS,Integral Ad Science Holding Corp.,1.75901495,1.75901495,1.58450704,1.31694469,-1.95412065,-2.94365013,-41.36178862,-27.05436157,46.07594937,-47.54545455,Technology Services
SQSP,"Squarespace, Inc.",0.10460251,0.10460251,0,0.10460251,-2.21389646,-0.89748015,-9.88700565,-7.08737864,27.99821667,-40.1875,Technology Services
GMED,"Globus Medical, Inc.",-0.85212173,-0.85212173,-0.3998271,-1.2323189,-10.18320016,-7.18026183,-25.07722322,-19.76845404,-30.84483794,-11.11861138,Health Technology
PLYM,"Plymouth Industrial REIT, Inc.",0.56788849,0.56788849,0,0.46415678,-2.11055276,-7.01670644,-15.23063534,-2.35588972,7.68380321,41.67272727,Finance
CODX,"Co-Diagnostics, Inc.",-2.72727273,-2.72727273,0,-1.83486239,2.88461538,0.94339623,-21.89781022,-18.93939394,-66.97530864,-55.41666667,Health Technology
PFLT,PennantPark Floating Rate Capital Ltd.,1.16692035,1.16692035,0.80707071,1.21602434,-2.9192607,-6.37992495,-10.57437276,-6.72990654,-8.35720845,-21.10750988,Finance
OLO,Olo Inc.,0.75329567,0.75329567,0.94161959,1.13207547,-2.01096892,-11.55115512,-28.43791722,-23.64672365,-37.30994152,-83.25,Technology Services
BASE,"Couchbase, Inc.",0.33534541,0.33534541,0,0.33534541,0.26809651,-12.82051282,-7.99507995,-2.85714286,18.44813935,-49.45945946,Technology Services
SITC,SITE Centers Corp.,1.71480144,1.71480144,0.89525515,1.62308386,-2.76100086,-8.59691809,-19.09547739,-7.16639209,-8,-6.70529801,Finance
LVS,Las Vegas Sands Corp.,0.69900445,0.69900445,0.65544974,0.76207627,4.94196823,3.75152705,-19.66266892,-22.98024291,36.7837216,-8.8021093,Consumer Services
AMAT,"Applied Materials, Inc.",2.70540312,2.70540312,1.60933567,2.39028514,-0.67104086,-3.77753702,-10.93729108,19.26589078,54.06499364,313.59826141,Producer Manufacturing
HR,Healthcare Realty Trust Incorporated,1.58730159,1.58730159,0.89102125,1.65745856,1.30763937,-3.60183366,-25.80645161,-24.39650745,-25.35496957,-48.56743536,Finance
AGAE,Allied Gaming & Entertainment Inc.,-0.60240964,-0.60240964,0,-0.60240964,-2.22801612,-9.14096916,-14.0625,-21.42857143,-32.37704918,-91.62436548,Consumer Services
FRPT,"Freshpet, Inc.",-0.356355,-0.356355,-0.30560272,-0.40705563,6.22286541,-10.86824529,-15.64430398,-13.12324308,3.14421219,52.5987526,Consumer Non-Durables
AREC,American Resources Corporation,-1.41843972,-1.41843972,0,-2.11267606,-4.79452055,-16.76646707,-22.77777778,20.86956522,-38.49557522,-84.97297297,Energy Minerals
ALEX,"Alexander & Baldwin, Inc.",0.25445293,0.25445293,-0.12674271,0.19071837,-1.25313283,-5.79796772,-21.16058029,-16.34819533,-17.31374607,-19.87798678,Finance
DKNG,DraftKings Inc.,-0.01828154,-0.01828154,0.6624954,0,1.03435537,-7.09918478,-12.95353278,30.98659004,97.33044733,179.08163265,Consumer Services
NMIH,NMI Holdings Inc,0.59215396,0.59215396,0.55493896,0.55493896,1.34228188,0.33222591,-0.69419072,19.05387648,25.54272517,49.09489852,Finance
TTWO,"Take-Two Interactive Software, Inc.",0.35018604,0.35018604,-0.01453594,0.36477712,-2.14112961,-2.00869008,-9.47555439,11.11380341,10.9167137,17.75228965,Technology Services
WOLF,"Wolfspeed, Inc.",1.80346632,1.80346632,0.67119302,1.823414,-2.32873275,-18.27401575,-50.61443299,-32.44174441,-70.11746641,-11.11161861,Electronic Technology
SUI,"Sun Communities, Inc.",3.38966589,3.38966589,1.04275287,3.51558706,0.84200568,-9.92901808,-20.06749156,-21.70559718,-17.1601772,7.91738382,Finance
KKR,KKR & Co. Inc.,0.85641399,0.85641399,1.33724125,0.80174927,0.74667638,-10.19480519,-7.8,7.64740222,17.52708732,144.45426425,Finance
LNTH,"Lantheus Holdings, Inc.",-0.18830973,-0.18830973,-0.53295301,-0.18830973,-4.81970981,-4.64162349,-22.70765282,-21.61026976,-11.84805748,403.45744681,Health Technology
BCPC,Balchem Corporation,0.12822634,0.12822634,-0.55459699,-0.0289089,-1.17171552,-2.42260561,-6.5511118,-5.85329807,-10.80035375,25.48989114,Consumer Non-Durables
ZM,"Zoom Video Communications, Inc.",0.90336483,0.90336483,0.65343259,0.82021541,-1.40171771,-13.00400343,-17.04839809,-0.72605645,-26.11414693,-0.25409836,Technology Services
MTG,MGIC Investment Corporation,0.90689238,0.90689238,0.4211793,0.90689238,0,0,-1.82352941,14.31506849,27.11348058,45.89160839,Finance
BXSL,Blackstone Secured Lending Fund,1.16678994,1.16678994,0.75690608,1.16678994,2.72437101,-0.01644737,-3.16637168,7.36067504,13.88634471,4.60994264,Miscellaneous
SEMR,"SEMrush Holdings, Inc.",-0.60606061,-0.60606061,-0.243309,-0.72639225,-1.32370638,-3.52941176,-19.68658178,-13.5021097,-30.50847458,-28.69565217,Technology Services
CCCC,"C4 Therapeutics, Inc.",-1.09090909,-1.09090909,-0.72992701,-1.44927536,-27.27272727,-26.88172043,-62.84153005,-54.05405405,-84.98896247,-94.88721805,Health Technology
CCAP,"Crescent Capital BDC, Inc.",1.66880616,1.66880616,1.4084507,1.66880616,-1.30841121,-7.36842105,-5.88235294,13.0620985,19.09774436,-3.9417829,Finance
RPT,RPT Realty,2.63157895,2.63157895,1.80722892,2.73556231,0.69513406,-3.97727273,-6.62983425,11.42857143,9.38511327,-19.4598888,Finance
AQB,"AquaBounty Technologies, Inc.",-2.92335766,-2.92335766,-0.37827715,-2.56776557,-21.30473373,-44.35355649,-65.18455497,-75.4168207,-79.67990833,-95.26708185,Health Technology
HROW,"Harrow, Inc.",-0.49928673,-0.49928673,-1.06307583,-0.21443888,-3.05555556,-2.85316632,-36.16826703,-44.77848101,18.80851064,272.26666667,Health Technology
ALEC,"Alector, Inc.",-1.75438596,-1.75438596,-2.3255814,-1.5625,-4.72589792,-22.22222222,-19.23076923,-21.61741835,-44.43219405,-71.55756208,Health Technology
TRIN,Trinity Capital Inc.,0.59479554,0.59479554,0.14803849,0.4454343,-0.87912088,-2.80172414,-7.70804911,12.00331126,-1.31291028,-3.35714286,Finance
NDAQ,"Nasdaq, Inc.",0.56565657,0.56565657,0.29222088,0.55566781,-1.65019763,2.41819304,-1.08328364,-8.90536335,-17.98780488,82.62403416,Finance
PM,Philip Morris International Inc,0.05554321,0.05554321,0.14463729,-0.02221482,-2.75496975,-2.77597753,-9.08080808,-8.76748429,1.27137714,1.20305824,Consumer Non-Durables
HES,Hess Corporation,-0.94596346,-0.94596346,-0.55005859,-1.05246114,-6.28450497,-0.14705882,2.72660032,8.24358793,10.04465894,159.33627567,Energy Minerals
ABT,Abbott Laboratories,-0.46479325,-0.46479325,0.1934236,-0.35267714,-3.65778053,-3.72741353,-17.6179537,-14.80263158,-4.94443878,38.75,Health Technology
CHCO,City Holding Company,0.52443651,0.52443651,0,0.52443651,1.33858268,-0.28776978,-9.45728643,-0.18834478,-11.53770621,30.41401274,Finance
UMH,"UMH Properties, Inc.",0.65597668,0.65597668,0.14503263,0.5826657,-0.64748201,-1.4978602,-12.92559899,-7.25319006,-18.71689229,-4.75862069,Finance
CHD,"Church & Dwight Company, Inc.",-0.17344173,-0.17344173,-0.11930586,-0.16261925,2.18597426,0.50201899,-5.08142651,-5.77100174,21.29873551,53.15150507,Consumer Non-Durables
BFC,Bank First Corporation,-9.2676604,-9.2676604,-9.32642487,-8.74722983,-7.40740741,-9.2676604,-20.10956403,0.02872253,-13.24823398,39.61160053,Finance
GSBD,"Goldman Sachs BDC, Inc.",1.18343195,1.18343195,0.88495575,1.25832717,-0.36416606,-6.04395604,-5.32871972,-0.7256894,-10.58823529,-31.35975916,Finance
HOLX,"Hologic, Inc.",-0.87811468,-0.87811468,-0.3245283,-0.87811468,-2.61760802,-4.84870317,-18.55574741,-21.74093387,0.78601954,69.19036638,Health Technology
KRUS,"Kura Sushi USA, Inc.",0.57081148,0.57081148,0,0.74177098,0.32317636,-1.40653358,-31.77394035,-1.12240255,-18.39008513,226.11305653,Consumer Services
CLBK,"Columbia Financial, Inc.",0.6385696,0.6385696,-0.50505051,0.38216561,1.09044259,0.31826862,-5.91044776,-8.37209302,-28.39618355,4.99666889,Finance
CHDN,"Churchill Downs, Incorporated",5.91786883,5.91786883,1.94747582,5.97159458,3.63005051,-0.978111,-3.40058848,-20.05218299,10.76248313,171.61119035,Consumer Services
JNJ,Johnson & Johnson,-0.5474934,-0.5474934,-0.79620978,-0.53440654,-1.46405229,-3.20385233,-13.35632184,-7.40126528,-12.00093392,9.67554198,Health Technology
ILMN,"Illumina, Inc.",-0.2940402,-0.2940402,0.37554122,-0.2940402,-5.05265797,-17.25305944,-40.92516512,-44.22321516,-50.75005419,-61.20654327,Health Technology
CSX,CSX Corporation,0.0675904,0.0675904,0.27100271,0,-3.77113134,-3.7398374,-11.08440973,-2.53539677,1.77067217,34.24049675,Transportation
ACTG,Acacia Research Corporation,0,0,0,0.42313117,1.71428571,-2.46575342,-11.22194514,-5.06666667,-7.53246753,18.66666667,Commercial Services
EFX,"Equifax, Inc.",1.32180057,1.32180057,0.34528713,0.90150454,-6.0781312,-9.56982203,-18.39901478,-19.43093385,1.60706618,53.74976796,Commercial Services
IDCC,"InterDigital, Inc.",0.47396442,0.47396442,0.12292961,0.44787745,0.27864178,-3.57053838,-15.47410968,13.55297916,56.78824721,10.3308142,Technology Services
SELF,"Global Self Storage, Inc.",1.37614679,1.37614679,2.07852194,2.07852194,-4.12147505,-9.05349794,-11.6,-15.16314779,-11.42284569,7.80487805,Finance
LAMR,Lamar Advertising Company,0.14198407,0.14198407,0,0.16053347,0.54543201,-2.82736312,-16.60497635,-22.9431883,-11.20963328,9.94984411,Finance
OLP,"One Liberty Properties, Inc.",0.43980209,0.43980209,0,0.55035773,-0.81433225,-3.17965024,-11.05160662,-15.84523261,-20.66869301,-28.26855124,Finance
APH,Amphenol Corporation,0.26365348,0.26365348,-0.75741775,0.35136832,0.10005009,-4.82212168,-10.5217148,6.98594754,9.50671233,89.13971371,Electronic Technology
ARTNA,Artesian Resources Corporation,0.45731707,0.45731707,0,0.50838841,-0.60331825,-5.83472255,-14.24853611,-29.41806498,-24.32535885,8.89562104,Utilities
ACT,"Enact Holdings, Inc.",0.77806595,0.77806595,0.85279941,0.74074074,0.14727541,-0.1101726,-1.09090909,13.75993308,9.0617482,36,Finance
VTR,"Ventas, Inc.",1.42753448,1.42753448,0.7208073,1.45208132,0.21515659,-0.49845716,-13.28092677,-11.52384973,7.21227621,-26.02788071,Finance
FSLY,"Fastly, Inc.",1.7580872,1.7580872,1.68657765,1.7580872,-1.29604366,-24.51747522,-17.21967963,-1.16120219,69.83568075,-41.51172191,Technology Services
MLM,"Martin Marietta Materials, Inc.",-0.55582643,-0.55582643,0,-0.10479115,0.0390482,-0.13886182,-9.24166943,15.04630929,22.8305166,148.23472416,Non-Energy Minerals
HLT,Hilton Worldwide Holdings Inc.,0.27860697,0.27860697,-0.45418641,0.31840796,2.4801789,0.69916101,-1.72850738,6.97460564,14.93388053,126.56179775,Consumer Services
SLGC,"SomaLogic, Inc.",-1.61290323,-1.61290323,-1.61290323,-2.06422018,-5.11111111,-10.66945607,-1.61290323,-23.47670251,-30.68181818,-84.75,Commercial Services
AKR,Acadia Realty Trust,1.71003717,1.71003717,1.33432172,1.71130952,-0.72621641,-4.73867596,-11.69250646,4.35114504,-0.2189781,-48.95444361,Finance
ALGN,"Align Technology, Inc.",-23.5005517,-23.5005517,-1.44189944,-23.50471047,-28.09363421,-36.44016114,-51.04046724,-38.78591256,-11.45644933,-16.07451455,Health Technology
RPD,"Rapid7, Inc.",1.17120954,1.17120954,0.59284353,1.14967,-4.52170418,3.77894277,3.2826087,-1.47241808,8.22323462,44.67113276,Technology Services
MTTR,"Matterport, Inc.",1.24069479,1.24069479,1.99004975,1.99004975,2.5,-5.52995392,-34.92063492,-13.86554622,-42.09039548,-80.82319925,Technology Services
GLAD,Gladstone Capital Corporation,0.58479532,0.58479532,0.10582011,0.63829787,0.53134963,-1.86721992,-14.07811081,-1.66320166,-1.0460251,5.11111111,Finance
KIDS,OrthoPediatrics Corp.,-0.84317032,-0.84317032,-1.0517459,-0.88495575,-8.30409357,-26.5,-43.51951242,-53.15674168,-46.6545702,-27.60849492,Health Technology
DVAX,Dynavax Technologies Corporation,-0.42969871,-0.42969871,-0.53686471,-0.32281205,-1.59348442,-5.92417062,-2.18233017,33.99228544,22.5308642,11.51685393,Health Technology
VRRM,Verra Mobility Corporation,-0.05032713,-0.05032713,0.20181635,-0.10060362,0.40444894,6.20320856,-1.14484818,17.93349169,18.77990431,100.80889788,Transportation
WMB,"Williams Companies, Inc. (The)",-0.63823615,-0.63823615,0.17548991,-0.60940221,-1.91867125,1.66221431,0.08766803,15.08736559,6.76433915,34.68344475,Industrial Services
KNSA,"Kiniksa Pharmaceuticals, Ltd.",-0.16447368,-0.16447368,-0.49180328,0.03295979,-2.53692999,-12.63672999,-18.50161117,41.55783582,25.62086093,-26.79691269,Health Technology
KEYS,Keysight Technologies Inc.,0.44409397,0.44409397,0.06201935,0.44409397,-1.47777235,-8.54432772,-27.30249324,-14.459918,-30.24040125,108.09114359,Electronic Technology
TMO,Thermo Fisher Scientific Inc,-0.23772705,-0.23772705,0.40857746,-0.06660049,-6.77674649,-14.47705316,-23.02919578,-20.32476257,-13.4217,93.9043673,Health Technology
XPEL,"XPEL, Inc.",0.4244139,0.4244139,0.72782503,0.38224016,-4.10757663,-35.49552587,-35.50389004,-31.57325629,-22.03855799,724.86567164,Consumer Durables
BANF,BancFirst Corporation,0.2333579,0.2333579,0,0.02451281,-2.39205837,-5.9033783,-19.05375917,2.40933618,-14.5892203,46.54336506,Finance
ITOS,"iTeos Therapeutics, Inc.",0.98146129,0.98146129,-0.96256684,1.09170306,4.04494382,-15.43378995,-31.76123803,-32.06162876,-51.46750524,-63.75733855,Health Technology
BDX,"Becton, Dickinson and Company",-0.65148492,-0.65148492,-0.22595096,-0.65148492,-1.83072997,-1.78896066,-10.94177482,-3.43614513,11.75396127,13.78524933,Health Technology
WTRG,"Essential Utilities, Inc.",0.96940321,0.96940321,0.30093289,0.93882495,1.2454435,-2.91290417,-22.28957799,-22.16254087,-21.77892513,-5.39313085,Utilities
KRMD,"KORU Medical Systems, Inc.",-0.4048583,-0.4048583,0,-0.4048583,4.23728814,-8.88888889,-8.20895522,-41.42857143,2.92887029,66.21621622,Health Technology
EXEL,"Exelixis, Inc.",0.25150905,0.25150905,0.20090407,0.35211268,-5.49502605,-8.69565217,1.4750763,10.22099448,19.89182692,41.89189189,Health Technology
IR,Ingersoll Rand Inc.,1.11185984,1.11185984,0.5021761,1.14555256,-0.62893082,-5.77526679,-7.21681348,5.55555556,22.03252033,135.72830781,Producer Manufacturing
FTV,Fortive Corporation,-0.37151703,-0.37151703,0.03135779,-1.23839009,-9.16856492,-13.96979504,-17.06746393,0.67855452,0.39339103,2.38959994,Electronic Technology
BOF,BranchOut Food Inc.,-8.53658537,-8.53658537,0,-8.53658537,-10.71428571,-28.57142857,-48.45360825,-73.63796134,-73.63796134,-73.63796134,Consumer Non-Durables
TWST,Twist Bioscience Corporation,2.2845953,2.2845953,0.51314945,2.2845953,-6.44776119,-22.65547878,-39.14563107,26.57512116,-49.28802589,5.16778523,Health Technology
DBX,"Dropbox, Inc.",1.36882129,1.36882129,1.29032258,1.44431775,0,-1.98310687,-0.85438336,33.51675838,22.48737953,20.82390222,Technology Services
BIIB,Biogen Inc.,-0.79403662,-0.79403662,-1.05269514,-0.37491894,-4.52709264,-4.36364344,-6.64830991,-16.37065768,-12.21607143,-16.06795288,Health Technology
OBDC,Blue Owl Capital Corporation,0.6772009,0.6772009,0.60150376,0.6772009,-0.0746826,-3.39350181,-5.70824524,4.20560748,16.55052265,-14.72275335,Finance
MODN,"Model N, Inc.",0.10539629,0.10539629,-0.44025157,0.10539629,2.7032872,-2.72429332,-28.19776232,-22.7553676,-34.98083242,57.77408638,Technology Services
