Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
SEE,Sealed Air Corporation,-0.28020438,-0.39512677,2.61016949,5.91322603,4.19965577,-7.88192331,-35.11254019,-34.57964124,-35.99069571,-1.65692008,Process Industries
RITM,Rithm Capital Corp.,-0.11068069,0.05543237,-0.22099448,0.11086475,0.22197558,-2.79870829,-10.68249258,13.87137453,15.91784339,-49.26966292,Finance
IPGP,IPG Photonics Corporation,-0.26525199,0.6226106,0.54573237,1.19740745,-0.57204533,-9.27713216,-27.85652753,-17.04637551,6.59569544,-27.81130005,Electronic Technology
BRZE,"Braze, Inc.",0.43309779,1.38057984,-0.38435451,3.37869545,0.61657913,-5.7136743,0.68555759,43.42447917,50.63247863,-49.47247706,Technology Services
CWST,"Casella Waste Systems, Inc.",0.51577467,0.84677419,-1.3936366,-1.18577075,-1.18577075,-1.70380079,-11.46263723,-13.60442345,-3.31313652,144.4589309,Industrial Services
UGI,UGI Corporation,-0.02410219,0.31438936,1.26953125,2.36920039,-0.24050024,-9.82608696,-22.95690936,-37.62406015,-37.15151515,-62.36617674,Distribution Services
TRNO,Terreno Realty Corporation,-0.13500482,0.23228804,0.3878976,0.66122131,-1.03250478,-8.87323944,-15.67285761,-14.01993355,-2.30275576,45.67970729,Finance
AAON,"AAON, Inc.",-0.91247672,-0.76464006,-1.82656827,-0.6163616,0.07523039,-6.43573061,-20.98311088,-15.89572132,40.76712501,150.20364018,Producer Manufacturing
ACT,"Enact Holdings, Inc.",0.18491124,0.2961866,0.22205774,0.22205774,-0.29455081,-0.55086302,-0.47776553,14.45477599,10.80196399,35.4,Finance
AMG,"Affiliated Managers Group, Inc.",-0.31162734,-0.04869339,-0.22664724,0.35007734,-0.47638272,-5.43194721,-20.63614706,-12.00114229,2.42645837,4.82183859,Finance
COLM,Columbia Sportswear Company,-0.39598359,-0.62085509,-1.49671283,-1.2342216,-1.27576055,-4.96626181,-8.97104447,-18.2493615,-3.88972294,-18.21138211,Consumer Non-Durables
PDI,PIMCO Dynamic Income Fund,0.0317965,-0.0635324,0.76824584,0.96215523,-0.94398993,-8.91203704,-17.07060063,-12.99060254,-19.32342389,-50.58084772,Miscellaneous
FIVN,"Five9, Inc.",-0.20943286,0.57413036,0.28619529,1.44754768,-0.86536861,-7.35614308,-29.63619183,-5.45945088,5.97758406,58.59957401,Technology Services
ASAN,"Asana, Inc.",0.61791967,1.34854772,4.43613041,5.90785908,6.42701525,6.71764063,-9.36920223,19.219036,0.98191214,-27.62962963,Technology Services
GME,GameStop Corporation,-0.14214641,-0.42523033,3.31125828,4.46428571,4.46428571,-14.70230863,-38.14977974,-25.12,-43.84,274.64976651,Retail Trade
EXLS,"ExlService Holdings, Inc.",0.36914708,0.62329568,0.42751652,1.41287284,-3.40186916,-7.84593438,-20.30594621,-21.1329508,-21.96182653,109.40032415,Technology Services
TMHC,Taylor Morrison Home Corporation,-0.33137905,0,-1.01265823,-0.68580137,1.61122661,-8.23750293,-19.28158547,-2.54237288,57.85224061,165.26458616,Consumer Durables
EXPO,"Exponent, Inc.",0.13109284,0.95524181,-1.59418591,-1.11896349,-2.40641711,-1.92757009,-11.59435552,-10.95672465,-7.13495575,70.76891782,Industrial Services
RH,RH,0.37037839,1.03785104,-1.58420047,-0.57495924,-0.31404603,-12.34679982,-39.62480459,-6.43246517,-4.32700248,112.25611432,Retail Trade
NEU,NewMarket Corp,0.15670624,-0.2313411,1.07167235,1.5569273,-0.64860996,-2.38001055,0.00900556,18.94446527,42.37043684,18.24158859,Process Industries
MASI,Masimo Corporation,0.01863007,-0.24773938,1.52527417,1.96227371,-3.17383987,-8.14324818,-29.96521739,-56.93048128,-41.2331266,-29.6286588,Health Technology
FYBR,"Frontier Communications Parent, Inc.",-0.14463408,0.55345179,1.9492026,1.9492026,-6.09357998,10.28753994,-0.8045977,-19.23256902,-21.47406733,-42.46666667,Communications
AVT,"Avnet, Inc.",-0.47301656,-0.15099223,-0.87794433,-0.43020004,-0.66523605,-3.94272671,-3.72296173,14.32452457,16.62887377,14.2962963,Distribution Services
FIZZ,National Beverage Corp.,-0.33112583,0.48965057,1.55265527,2.42850658,2.26603218,-4.01956614,-12.72481145,-8.27235772,7.7860043,-7.66240409,Consumer Non-Durables
BROS,Dutch Bros Inc.,0.62646829,1.7418844,4.048583,5.15548282,1.46071852,10.53763441,-11.22625216,-17.46949261,-26.59240217,-20.92307692,Consumer Non-Durables
AEL,American Equity Investment Life Holding Company,0.04689112,0.15020653,-0.01874766,0.30092157,0.33866416,-0.57792692,-0.63350102,42.59358289,33.15855181,66.81263685,Finance
AA,Alcoa Corporation,-0.10654166,-1.34680135,-0.92983939,0.12815036,-2.37401083,-19.339298,-33.06681896,-34.07396991,-41.47315855,-39.69642398,Non-Energy Minerals
THG,Hanover Insurance Group Inc,0.24011663,0.35199176,0.18840456,0.85344828,1.54500477,5.41539016,3.67777384,0.32587257,-12.93443477,5.21629643,Finance
VVV,Valvoline Inc.,-0.14900662,-0.36345614,-1.24467737,-0.72439908,-1.88740644,-6.48263027,-23.36044738,-11.03570375,9.23913043,56.21761658,Consumer Services
TR,"Tootsie Roll Industries, Inc.",-0.27201632,-0.57627119,0.13679891,0.03416467,-2.10631896,-1.94239786,-14.26061493,-30.13600573,-21.48296371,12.76912797,Consumer Non-Durables
IPAR,"Inter Parfums, Inc.",0.55031749,0.44594802,1.0145601,4.4359036,5.0583971,-2.91052553,-9.42361111,-14.66797514,72.64063534,134.62853031,Consumer Non-Durables
HCP,"HashiCorp, Inc.",0.72924018,1.80694246,3.42995169,5.05397448,5.8329214,-6.21988611,-24.29278642,-23.26164875,-30.71197411,-73.62000986,Technology Services
JOBY,"Joby Aviation, Inc.",0.75821398,2.30966638,4,5.09666081,4,-7.28682171,-27.16199756,54.12371134,35.90909091,-45.13761468,Electronic Technology
HOG,"Harley-Davidson, Inc.",-0.67957866,-0.64581917,-2.07705193,-1.87982544,-2.89036545,-11.58499698,-21.36131289,-23.44159246,-18.53400223,-23.07894737,Consumer Durables
DNB,"Dun & Bradstreet Holdings, Inc.",-0.58231869,-1.15789474,-0.73839662,-0.42328042,-2.48704663,-5.80580581,-19.84667802,-14.06392694,-18.87931034,-62.36,Technology Services
PYCR,"Paycor HCM, Inc.",-0.1710864,0.64683053,-0.72340426,0.08580009,1.039411,2.19010074,-10.81804281,0.43047783,-20.8347472,-16.67857143,Technology Services
HUN,Huntsman Corporation,-0.34349506,0.30250648,1.44167759,2.20070423,-0.59931507,-4.83606557,-20.31571723,-10.0697134,-14.69507715,7.94979079,Process Industries
PWSC,"PowerSchool Holdings, Inc.",-0.0973236,0.6372549,0.98376783,1.98708395,0.6372549,-9.39982348,-13.30236486,-2.37755587,16.18562535,10.97297297,Technology Services
OZK,Bank OZK,-0.27855153,0.11185682,-1.02294719,-0.30632136,0.56179775,-3.4259509,-16.47223518,4.49503795,-13.04347826,43.31465172,Finance
MLI,"Mueller Industries, Inc.",0.55417013,0.74958356,-1.37246909,3.47875677,3.02342087,-3.43267696,-11.78901313,2.54309127,16.3700497,190.32,Producer Manufacturing
NVST,Envista Holdings Corporation,0.32,0.98651097,1.33387227,1.25201939,1.1294877,-10.07890961,-28.18676597,-33.53658537,-26.5885798,-9.82014388,Health Technology
MTH,Meritage Homes Corporation,-0.25948461,0.36013325,-0.72166785,-0.55332441,0.51416201,-8.95497998,-21.86930304,-8.55149774,60.84006928,247.78401998,Consumer Durables
HOMB,"Home BancShares, Inc.",-0.09886307,0.27288514,-2.13178295,-1.1741683,-1.84645287,-3.5339064,-12.85591027,-5.07518797,-16.07810553,10.20185488,Finance
SWX,"Southwest Gas Holdings, Inc.",-0.00874049,1.11366449,-1.34529148,0.10500525,-0.64269585,-5.31368979,-13.55599214,3.86780461,-18.94572765,-28.58034711,Utilities
DXC,DXC Technology Company,-0.35052579,0.17618928,1.68711656,2,-2.16428923,-4.51272204,-30.11243851,-13.55932203,-31.31906077,-77.1010822,Technology Services
CERE,"Cerevel Therapeutics Holdings, Inc.",-0.64822818,-1.71013254,1.05494505,2.13238561,1.05494505,5.31378836,-25.23577236,-18.330373,-12.45239909,127.31092852,Health Technology
BBIO,"BridgeBio Pharma, Inc.",-0.456621,0.81958643,-2.18493952,3.42409241,2.03500204,-4.92984452,-23.70663421,74.21820709,138.98951382,-10.14336918,Health Technology
FOUR,"Shift4 Payments, Inc.",0.06048387,-0.64064064,1.47239264,2.62668046,-1.95613515,-10.38468485,-25.74079617,-21.84595999,8.55392693,49.90936556,Commercial Services
POWI,"Power Integrations, Inc.",-0.36563071,0.56064154,0.58164279,1.12680074,0.4107067,-7.08950334,-22.69952028,-3.681565,8.22775149,144.01996214,Electronic Technology
MSGS,Madison Square Garden Sports Corp.,-0.11737778,0.26215794,-0.51407875,0.23543261,-1.3954027,-3.40328985,-11.10763128,-13.78961223,11.95109124,-15.87037042,Consumer Services
NJR,NewJersey Resources Corporation,-0.26315789,0.38526366,-0.31078174,0.5788712,-1.13798009,2.63352203,-9.01156448,-18.4910086,-0.997151,-10.16803102,Utilities
ALK,"Alaska Air Group, Inc.",0.17301038,-0.14111007,-2.23995091,-2.14987715,-0.4996877,-14.0776699,-33.70786517,-24.96467263,-23.08063737,-49.0647482,Transportation
HP,"Helmerich & Payne, Inc.",-0.4400978,-0.41574957,-1.23666343,-0.65853659,-3.41474982,-3.39184061,-3.00071446,20.46731736,-8.75896057,-35.92889728,Industrial Services
HGV,Hilton Grand Vacations Inc.,0.05440696,0.51926756,0.16339869,0.93304061,-0.16286645,-9.63144963,-20.35513209,-17.08746619,-1.60513644,31.31024634,Finance
EEFT,"Euronet Worldwide, Inc.",-0.73126143,0.20915354,0.48112509,1.30597015,-2.82748747,2.60770975,-24.58333333,-24.06302443,-1.17689881,-26.9244572,Technology Services
SQSP,"Squarespace, Inc.",0.20222447,0.379843,0.3713707,1.9197806,1.26021798,2.62340352,-2.58846658,-5.76862124,38.27906977,-38.0625,Technology Services
WEN,Wendy's Company (The),-0.02592017,0.41655819,1.20734908,1.68776371,0.67885117,-5.53650171,-8.49549122,-11.96347032,-4.55445545,13.94799054,Consumer Services
OGN,Organon & Co.,0.1270648,0.03173596,1.67741935,1.80878553,-0.88050314,-9.21658986,-27.30627306,-33.92033543,-34.0309753,-49.16129032,Health Technology
POR,Portland General Electric Co,0.31513929,0.81074234,0.10062893,1.11817027,-0.62437562,-1.70454545,-18.62985685,-21.11419508,-9.75277841,-14.26416721,Utilities
BMI,"Badger Meter, Inc.",0.11700183,0.87680519,-0.03650701,0.95863137,-0.0219074,-4.8377007,-17.02424242,4.71128107,34.58173597,184.75457571,Producer Manufacturing
WOLF,"Wolfspeed, Inc.",-1.08225108,0.75590551,1.91082803,2.59698621,0.37641154,-16.01049869,-47.96747967,-36.88362919,-71.81361755,-13.01984235,Electronic Technology
PECO,"Phillips Edison & Company, Inc.",-0.24915726,0.44273908,0.41322314,1.00950119,1.15967886,1.43112701,-2.8,11.17647059,16.70668954,21.5,Finance
LYFT,"Lyft, Inc.",-0.24142926,1.22488976,1.77339901,3.4034034,2.27722772,-1.99240987,-10.56277056,1.17531832,-23.31106162,-86.2082777,Transportation
VLY,Valley National Bancorp,0.06430868,0,-1.64141414,-0.6377551,-0.38363171,-8.9953271,-21.62977867,-4.06403941,-31.18374558,-21.55085599,Finance
ONB,Old National Bancorp,-0.33271719,1.12528132,-0.29563932,-2.73972603,-2.80979827,-7.22145805,-18.34140436,-1.53284672,-25.59293988,-24.46808511,Finance
FELE,"Franklin Electric Co., Inc.",0.16489988,-0.24633431,3.02626801,1.11678745,-0.07044734,-4.61728118,-15.90751902,-3.24010914,-1.12685874,106.52754186,Producer Manufacturing
RDN,Radian Group Inc.,-0.09998,0.56360709,-0.1598721,0.361591,0.12024048,-0.51772202,-6.96461825,7.11835334,29.16235781,34.66307278,Finance
BCPC,Balchem Corporation,0.16469038,-0.00600096,-1.10524177,-0.16408237,-0.63689067,-1.89455015,-5.62277028,-2.45290581,-7.19896286,23.19295404,Consumer Non-Durables
MRTX,"Mirati Therapeutics, Inc.",-0.0449519,-0.14370397,-0.12567325,0.05395683,-0.08979885,27.70890725,81.50081566,27.27064745,-11.75444162,65.17220903,Health Technology
IAC,IAC Inc.,0.23181367,-0.65645514,-1.3906997,-0.83041958,-0.26373626,-9.9424489,-30.4094464,-8.54494156,-6.04554865,6.61999791,Technology Services
ASH,Ashland Inc.,-0.13798541,0.10538796,0.23749835,0.46284052,-0.9517601,-6.9906954,-17.90577048,-23.66358521,-24.71509266,2.68991619,Consumer Non-Durables
AZEK,The AZEK Company Inc.,-0.30674847,0.1540832,-1.77559501,-0.64959878,1.12796577,-12.57565568,-14.4455413,-0.11525163,62.39850094,-5.45454545,Producer Manufacturing
WHD,"Cactus, Inc. Class A Common Stock",-0.54956239,-0.67086806,-3.09339679,-2.37714742,-2.93942403,-2.66879108,0.26672138,22.175,-1.35244247,46.53673163,Industrial Services
SUM,"Summit Materials, Inc.",-0.03063725,0.92793071,-0.30562347,1.33581858,-6.61322645,4.75272961,-11.0444505,23.18731118,29.68938756,153.82207648,Non-Energy Minerals
ORA,"Ormat Technologies, Inc.",-0.3407155,0.45270059,-2.14416058,-1,-3.17484201,-7.96624714,-22.48855697,-25.27868091,-25.4086009,25.68359375,Utilities
COLB,"Columbia Banking System, Inc.",-0.66934404,0.46033035,-2.46978455,-0.69555912,-1.53846154,-8.57142857,-15.86582049,-8.02775025,-40.91053805,-46.06219122,Finance
VNO,Vornado Realty Trust,-0.12312238,-0.12312238,0.69547938,2.11586902,-0.14778325,-10.62610229,-3.38417541,52.98113208,-10.42863456,-69.51879699,Finance
BIPC,Brookfield Infrastructure Corporation,-0.50985724,-1.34816313,-1.11486486,-0.64494229,-1.44781145,-17.17600453,-37.51067464,-30.62337047,-27.81750925,13.65513437,Utilities
CAVA,"CAVA Group, Inc.",0.20697812,0.05904931,0.08857396,1.95488722,2.72727273,10.67580803,-34.55598456,-19.28571429,-19.28571429,-19.28571429,Consumer Services
ABG,Asbury Automotive Group Inc,-1.01052854,0.2222996,-0.38453322,-6.34665596,-8.8857408,-18.9290216,-14.9281642,0.71274298,29.89762518,177.18828949,Retail Trade
STR,Sitio Royalties Corp.,-0.44624746,0.28606457,-0.24380333,0.45008183,-0.60728745,1.40437836,-9.17499075,-1.16747182,-11.27574991,-37.4362895,Miscellaneous
NOG,"Northern Oil and Gas, Inc.",-0.5047237,-0.97887687,-2.13903743,-1.36036961,-2.78269669,-4.47427293,1.34493671,18.31896552,11.2301013,14.03560831,Energy Minerals
AL,Air Lease Corporation,-0.17391304,0.40816327,-0.3760486,-0.02902758,0.26200873,-12.61101243,-17.17171717,-11.51079137,1.47318798,-12.12043889,Finance
ETRN,Equitrans Midstream Corporation,0,0.05675369,-2,-1.01010101,-0.56369786,-5.86979723,-5.56745182,81.48148148,8.2208589,-54.76923077,Industrial Services
CADE,Cadence Bank,-0.4805382,0.1450677,-3.08699719,5.23108177,4.12060302,-2.35626767,-10.72813442,2.98210736,-23.90745501,-23.79551306,Finance
PNM,"PNM Resources, Inc. (Holding Co.)",-0.03376477,0.22568269,-0.1573741,0.06759802,-0.64876957,-0.44832997,-1.66076174,-8.5461285,-3.85364798,11.35907723,Utilities
ESMT,"EngageSmart, Inc.",0.13286094,0.13286094,-0.22065313,0.04424779,11.93069307,25.68093385,23.89041096,33.39233038,11.59921027,-39.70666667,Technology Services
ALIT,"Alight, Inc.",0,-0.29239766,0.29368576,0.58910162,0.73746313,-3.66713681,-30.65989848,-25.27352298,-12.65984655,-31.7,Technology Services
PLUG,"Plug Power, Inc.",-0.2392989,0.63948841,4.82529118,7.14285714,3.27868852,-17.10526316,-45.2173913,-27.16763006,-61.81818182,231.57894737,Electronic Technology
MDU,"MDU Resources Group, Inc.",-0.05367687,0.45859185,-0.64034152,0.21528525,-0.95744681,-4.90296221,-16.31460674,-5.06185027,-3.23416169,4.15509466,Utilities
LPX,Louisiana-Pacific Corporation,-0.71833648,0.55523645,-1.3338343,-0.30372058,-1.73994387,-4.97557445,-31.18448637,-8.89852559,-7.02779253,141.69351127,Non-Energy Minerals
FNB,F.N.B. Corporation,0,0.19020447,-1.12570356,-0.65975495,-1.40318054,-2.31696015,-17.2034564,-6.72566372,-24.44444444,-9.60548885,Finance
MMSI,"Merit Medical Systems, Inc.",-0.52555412,-0.24442408,0.39981547,0.86513209,0.70954805,-5.40423066,-16.29487179,-18.3875,11.60683761,6.35282619,Health Technology
ACAD,ACADIA Pharmaceuticals Inc.,0.0435161,0.2179599,0.96660808,3.14183124,3.70036101,10.26871401,-22.33862791,12.70230505,44.16562108,17.7857509,Health Technology
ASGN,ASGN Incorporated,-0.3974359,0.52403442,-1.93108671,-1.19532045,-1.11987783,-4.87267385,-1.44596651,19.08045977,-16.19930975,23.72611465,Technology Services
RYN,Rayonier Inc. REIT,0.87684336,1.62617948,0.39666799,0.59618442,-0.74509804,-11.06816585,-22.85888449,-18.14359638,-23.67310012,-15.74567244,Finance
NSA,National Storage Affiliates Trust,-0.43185352,-0.44389174,-2.30508475,-2.40433458,-4.06125166,-9.19974795,-16.19656877,-24.07797682,-28.5218254,12.71020727,Finance
SRCL,"Stericycle, Inc.",-0.32035485,-0.04941932,-0.83312914,-0.27106949,-0.56511057,-9.48333706,-12.96774194,-8.5630366,-3.0194105,-20.25615764,Industrial Services
ESAB,ESAB Corporation,-0.83067093,-1.55407548,-5.40746382,-4.37326763,-4.57897972,-11.56365708,-8.64960282,10.55723696,72.73991655,24.2,Producer Manufacturing
CBT,Cabot Corporation,-0.32909499,-0.46310128,-1.39073827,0.015006,-2.04291593,-3.78230114,-4.10071942,-6.45614035,-4.74489067,35.27501522,Process Industries
LNC,Lincoln National Corporation,-0.0911577,0.45829514,1.0603965,2.28651423,-0.31832651,-11.21911705,-20.49328981,6.04741171,-56.63699308,-64.02429017,Finance
BSM,"Black Stone Minerals, L.P.",-0.05649718,0.2266289,0.56850483,-0.28184893,-0.84080717,2.66976204,4.05882353,8.39460784,0,4.05882353,Miscellaneous
YETI,"YETI Holdings, Inc.",-0.25647004,-0.09341429,5.80964153,6.2825925,4.5943304,-11.24014932,3.05803034,10.99585062,43.67237328,159.07990315,Producer Manufacturing
FG,"F&G Annuities & Life, Inc.",0.3051882,0.33921303,-0.83836351,-0.87160577,0.30529172,5.38132573,15.3276131,69.2615913,195.7,195.7,Finance
NSP,"Insperity, Inc.",-0.21536253,0.47501033,-0.9569378,-0.52147239,-1.0173975,-0.31762295,-19.09355509,-19.03295606,-10.94736842,-10.79222446,Commercial Services
INST,"Instructure Holdings, Inc.",0.11691348,0.74509804,0.74568289,1.22239748,0.46966732,1.06299213,-3.42362679,-1.53433065,10.50365906,11.36659436,Technology Services
WTM,"White Mountains Insurance Group, Ltd.",0.97955588,0.97955588,-0.5337931,0.68343491,-1.74738233,-3.57226431,-9.98645671,-2.35867578,8.76280108,64.75439799,Finance
SNV,Synovus Financial Corp.,0.13880627,0.1984127,-1.29007037,-0.66876475,-0.9415457,-9.17266187,-22.73561812,-15.3536708,-30.22934512,-31.10504775,Finance
TDW,Tidewater Inc.,-0.10002858,0.64785488,-0.15709797,0.77843448,-0.72422607,-1.63219361,19.34107204,63.76200515,138.35663144,148.7015297,Transportation
SHC,Sotera Health Company,-0.61494977,-0.30651341,-0.15349194,0.38580247,-1.21488231,-13.15086782,-30.35331906,-20.33067973,95.05247376,-51.81481481,Health Technology
CRUS,"Cirrus Logic, Inc.",0.60724192,1.69748409,0.13430831,0.34395095,-0.9447889,-9.27528394,-13.64221364,-19.3993994,-0.93016389,84.84848485,Electronic Technology
CNX,CNX Resources Corporation,-0.13204225,-0.37321625,-0.21987687,-0.17597888,-0.39508341,0.48715678,24.87616951,48.30065359,28.04740406,61.84022825,Energy Minerals
CXM,"Sprinklr, Inc.",0.07385524,0.51928783,1.72802404,2.80941534,2.11161388,-2.16763006,-0.95098756,12.08609272,47.17391304,-7.26027397,Technology Services
BLKB,"Blackbaud, Inc.",-0.27908343,0.5330964,-0.14684288,0.04413712,-1.03332848,-3.29920364,-9.21228304,-0.35169988,30.46815042,-5.12069206,Technology Services
GATX,GATX Corporation,-0.69224113,0.10175898,-1.36567663,-2.13209514,-2.87756254,-5.09969677,-19.9379845,-8.91613017,9.68564146,32.41025641,Transportation
CRC,California Resources Corporation,-0.36657581,-0.16952345,-1.81515095,-0.87883321,-2.30372282,-5.3561864,4.45320197,36.27249357,20.88939567,55.40897098,Energy Minerals
SPXC,"SPX Technologies, Inc.",-0.02508151,0.79018901,0.32712632,1.5666794,0.8091024,-2.03931204,-2.35121234,25.9516664,24.32179607,166.15487316,Producer Manufacturing
FOXF,Fox Factory Holding Corp.,-0.33728774,-0.48774823,1.95121951,2.4877407,-0.22123894,-13.51433185,-22.19195496,-22.15661337,11.28571429,52.9905374,Producer Manufacturing
BCC,"Boise Cascade, L.L.C.",-0.04361099,0.57042563,-0.22853412,0.61457419,0.57042563,-11.02484472,-6.8387359,40.80786362,45.98726115,183.31273177,Distribution Services
ENS,EnerSys,0.06805036,0.14755959,-0.90990789,0.25002841,-0.95441276,-6.82370339,-17.56074766,9.59125357,44.03984324,15.06652752,Producer Manufacturing
INSM,Insmed Incorporated,-0.11567611,0.00399361,-1.22239748,0.60240964,-0.11961722,-0.79207921,19.05893536,28.9243438,35.40540541,59.04761905,Health Technology
COOP,Mr. Cooper Group Inc.,0.47712602,1.01580135,1.37735849,1.99316629,0.6934033,0.31740105,-2.27355402,14.31914894,25.1572327,275.99720084,Finance
LIFW,"MSP Recovery, Inc.",-1.66666667,-3.53172008,-12.21374046,-12.21374046,-8.73015873,-78.58472998,-80.34188034,-93.30324647,-96.16666667,-99.52461168,Finance
USM,United States Cellular Corporation,-0.82605617,-0.36680759,0.19052155,1.71663443,0.91148957,-2.09448452,126.1827957,101.96831493,43.87824897,-12.82635723,Communications
OGS,"ONE Gas, Inc.",-0.20145669,-0.46367852,-2.18712029,-1.49892934,-2.37986964,-5.68248389,-20.42505869,-16.5154265,-12.38095238,-22.07163601,Utilities
FUL,H. B. Fuller Company,-0.42187735,0.01513317,-1.32875485,-0.34680338,-1.32875485,-3.67293397,-10.50778605,4.07874016,0.67022087,50.443888,Process Industries
VRNS,"Varonis Systems, Inc.",0.18472906,0.60287525,0.61842919,2.07026349,0.99317194,6.54878847,21.19180633,37.12600084,22.60738508,52.74620209,Technology Services
CC,Chemours Company (The),-0.84344785,-0.76178711,-2.74525636,-1.83374083,-3.56285028,-14.11764706,-37.08540089,-12.7173913,-18.14475025,-29.78723404,Process Industries
VERX,"Vertex, Inc.",-0.42643923,0.79861861,0.8650519,1.21527778,1.83406114,0.95238095,15.96220786,12.00768492,41.50485437,-8.76369327,Technology Services
APLE,"Apple Hospitality REIT, Inc.",-0.31979533,0.19286403,-0.128123,0.64557779,0.45103093,1.62972621,3.00627684,5.91032609,-5.51515152,-3.7654321,Finance
MOG.A,Moog Inc.,-0.39268184,-0.4903709,-0.52589357,-0.01791794,-1.07259995,-1.20396601,1.72272354,21.70119956,36.53046244,50.22210257,Electronic Technology
EPRT,"Essential Properties Realty Trust, Inc.",-0.11918951,0.6002401,1.45348837,2.19619327,0.47984645,-3.19001387,-19.1817831,-11.23357355,6.1327927,53.40659341,Finance
FSS,Federal Signal Corporation,0.01730403,0.81981511,0.17340038,1.08486439,-0.53374656,-3.28143312,-6.91266516,15.70198278,28.26376554,150.84672167,Producer Manufacturing
VC,Visteon Corporation,-0.07202305,0.23278215,-0.63653724,-0.16787913,-1.46757141,-9.55312523,-18.54412628,-10.84457771,-0.34314899,63.84151141,Producer Manufacturing
UBSI,"United Bankshares, Inc.",0.42487447,1.32501949,-1.25379939,-0.64984709,-0.87719298,-5.79920261,-19.6102691,-17.12372449,-33.22199383,-20.22713321,Finance
AEO,"American Eagle Outfitters, Inc.",-0.11341083,0.14212621,1.55619597,2.92056075,0.97421203,6.08067429,32.68072289,32.78070836,69.09788868,-18.46367422,Retail Trade
LOPE,"Grand Canyon Education, Inc.",-0.33862985,-0.4509974,1.07488987,1.11943587,-1.13753878,-1.84804928,5.88886838,-0.85558724,37.0609319,-5.55692764,Commercial Services
BOX,"Box, Inc.",-0.10358401,-0.18629683,-0.28949545,0.50020842,0.24948025,-0.41305246,-22.40102993,-8.53566009,-14.38210227,32.9106946,Technology Services
GT,The Goodyear Tire & Rubber Company,-0.48820179,-0.12249898,0.57565789,1.24172185,-0.40716612,-1.60901046,-21.50192555,17.93635487,5.6587473,-38.41893253,Consumer Durables
FLYW,Flywire Corporation - Voting,-0.34686091,0.5424322,-0.31239153,1.48409894,3.12387792,-9.94042019,-14.5492413,0.56022409,33.2096475,-15.52941176,Technology Services
IMGN,"ImmunoGen, Inc.",0.86988039,2.6179941,10.47531369,11.71749599,-1.6254417,-12.28733459,-22.19116825,224.47552448,124.87883683,125.60777958,Health Technology
SMPL,The Simply Good Foods Company,-0.25824964,-0.58630059,10.12658228,6.87960688,6.19469027,0.81112399,-9.86790987,-3.22580645,-4.52674897,85.20489622,Consumer Non-Durables
BXMT,"Blackstone Mortgage Trust, Inc.",0.55,0.57514379,1.61779575,1.82370821,-0.19860973,-7.5862069,-11.80342255,13.55932203,-12.38012206,-38.7195122,Finance
LBRT,Liberty Energy Inc.,-1.01204819,-0.79690896,-1.15495669,-0.43625788,-0.91654607,10.90712743,30.16476553,63.66533865,29.10119422,22.48062016,Industrial Services
GOLF,Acushnet Holdings Corp.,-0.46038749,-0.32654629,-0.38395085,0.36750484,0,-2.16817496,-9.26735443,3.98797595,18.87743414,117.02216646,Consumer Durables
PCH,PotlatchDeltic Corporation - Common Stock,0.22054556,0.62937063,0.48928239,1.03068634,-0.73647871,-4.97907028,-18.76059522,-4.6429361,-3.36096796,22.35460993,Finance
MAN,ManpowerGroup,0.02894775,0.13039699,-0.81814267,-0.56123183,-1.34209023,-5.75559193,-13.56017013,-7.52141328,-8.91115212,-7.98934754,Commercial Services
KBH,KB Home,-0.66835676,-0.2545707,-0.36985668,-0.2545707,1.86717088,-6.87121867,-19.97772001,3.75541647,56.55648384,131.59591617,Consumer Durables
AEIS,"Advanced Energy Industries, Inc.",0.07711799,0.55346469,0.57611345,1.65733483,-0.11003521,-11.96664081,-22.49637155,7.81472684,21.07228594,106.59990897,Electronic Technology
SKY,Skyline Champion Corporation,-0.2607891,0.82490008,-0.13477089,0.52569103,-0.53691275,-6.96798493,-13.48511384,-16.54230607,9.2920354,167.26780884,Consumer Durables
CABO,"Cable One, Inc.",0.50361142,0.26277083,0.39717345,0.77574751,-1.6997213,-1.45702034,-16.0632013,-10.18350593,-21.6289885,-31.40476244,Consumer Services
FTAI,FTAI Aviation Ltd.,0.20564042,0.85748078,2.92785995,4.02684564,1.66964818,-4.07876231,1.9431988,21.91633893,124.34210526,129.76750561,Finance
VRRM,Verra Mobility Corporation,-0.24925224,-0.17460713,0.80604534,1.36778116,1.1627907,7.00534759,-2.95829292,20.83333333,18.7537092,98.70903674,Transportation
KRC,Kilroy Realty Corporation,0.14005602,0.21023125,0,1.27478754,-1.34529148,-9.52230307,-15.55949218,1.99714693,-31.15069812,-58.89032629,Finance
SYNA,Synaptics Incorporated,-0.40257649,0.17353077,-1.6467916,-0.28785262,-4.23532014,-3.17531306,-3.84188319,-3.77777778,-2.01403032,140.48875312,Electronic Technology
HHH,Howard Hughes Holdings Inc.,0.44449748,0.95952024,0.46268657,0.71824031,0.77855966,-9.20005396,-20.12578616,-10.69391004,14.94193989,-38.09436218,Finance
